plate,state,license_type,summons_number,issue_date,hour,min,violation,judgment_entry_date,fine_amount,penalty_amount,interest_amount,reduction_amount,payment_amount,amount_due,precinct,borough,issuing_agency,violation_status,summons_image,weekday,year,month,day,address,vehicle_body_type,vehicle_year,latitude,longitude
JMM3050,NY,PAS,8890904987,2021-10-15,7,36A,FIRE HYDRANT,NA,115,0,0,0,0,115,076,Brooklyn,TRAFFIC,HEARING HELD-GUILTY,View Summons (http://nycserv.nyc.gov/NYCServWeb/ShowImage?searchID=VDBSbk5VMUVhM2RPUkdzMFRuYzlQUT09&locationName=_____________________),Friday,2021,10,15,"N Conover St ,  15ft W/of Dikeman St , NY",SUBN,2020,40.6770823,-74.0153997
HDE5405,NY,PAS,8890906674,2021-10-19,6,57A,FIRE HYDRANT,NA,115,0,0,0,0,115,060,Brooklyn,TRAFFIC,HEARING HELD-GUILTY,View Summons (http://nycserv.nyc.gov/NYCServWeb/ShowImage?searchID=VDBSbk5VMUVhM2RPYWxrelRrRTlQUT09&locationName=_____________________),Tuesday,2021,10,19,"N Brighton 15th St ,  100ft E/of Brighton , NY",4DSD,2012,40.5768859,-73.9548038
KSB5059,NY,PAS,8890908099,2021-10-21,13,51P,FIRE HYDRANT,NA,115,0,0,0,0,115,063,Brooklyn,TRAFFIC,HEARING HELD-GUILTY,View Summons (http://nycserv.nyc.gov/NYCServWeb/ShowImage?searchID=VDBSbk5VMUVhM2RQUkVFMVQxRTlQUT09&locationName=_____________________),Thursday,2021,10,21,"7029 Avenue N ,   , NY",SUBN,2012,40.6231842,-73.9110363
DMW3495,NY,PAS,8869828396,2021-08-23,20,38P,FIRE HYDRANT,NA,115,0,0,0,115,0,106,Queens,TRAFFIC,HEARING HELD-GUILTY,View Summons (http://nycserv.nyc.gov/NYCServWeb/ShowImage?searchID=VDBSbk1rOVVaM2xQUkUwMVRtYzlQUT09&locationName=_____________________),Monday,2021,8,23,"107-64 115th St ,   , NY",4DSD,0,40.6816387,-73.8259083
KES5336,NY,PAS,8891001594,2021-10-22,11,32A,FIRE HYDRANT,NA,115,0,0,0,0,115,026,Manhattan,TRAFFIC,HEARING HELD-GUILTY,View Summons (http://nycserv.nyc.gov/NYCServWeb/ShowImage?searchID=VDBSbk5VMVVRWGROVkZVMVRrRTlQUT09&locationName=_____________________),Friday,2021,10,22,"W Morningside Dr ,  175ft S/of W 113th S , NY",4DSD,2020,40.8105443,-73.9620581
HWA1288,NY,PAS,8869829510,2021-09-04,13,49P,FIRE HYDRANT,NA,115,0,0,0,115,0,103,Queens,TRAFFIC,HEARING HELD-GUILTY,View Summons (http://nycserv.nyc.gov/NYCServWeb/ShowImage?searchID=VDBSbk1rOVVaM2xQVkZWNFRVRTlQUT09&locationName=_____________________),Saturday,2021,9,4,"91-02 172nd St ,   , NY",SUBN,2014,40.7084199,-73.788472
HLZ3077,NY,PAS,8949823202,2021-07-26,14,39P,FIRE HYDRANT,NA,115,0,0,0,115,0,032,Manhattan,TRAFFIC,HEARING HELD-GUILTY,View Summons (http://nycserv.nyc.gov/NYCServWeb/ShowImage?searchID=VDBSck1FOVVaM2xOZWtsM1RXYzlQUT09&locationName=_____________________),Monday,2021,7,26,"199 W 134th St ,   , NY",SUBN,2020,40.8146112,-73.9437775
JEL4922,NY,PAS,8891205011,2021-08-24,8,26A,FIRE HYDRANT,NA,115,0,0,0,0,115,101,Queens,TRAFFIC,HEARING HELD-GUILTY,View Summons (http://nycserv.nyc.gov/NYCServWeb/ShowImage?searchID=VDBSbk5VMVVTWGRPVkVGNFRWRTlQUT09&locationName=_____________________),Tuesday,2021,8,24,"224 Beach 20th St ,   , NY",4DSD,2017,40.596026,-73.75382
HWJ7913,NY,PAS,8840549341,2021-09-23,16,52P,FIRE HYDRANT,NA,115,0,0,0,115,0,019,Manhattan,TRAFFIC,HEARING HELD-GUILTY,View Summons (http://nycserv.nyc.gov/NYCServWeb/ShowImage?searchID=VDBSbk1FMUVWVEJQVkUwd1RWRTlQUT09&locationName=_____________________),Thursday,2021,9,23,"133 E 84th St ,   , NY",SUBN,2005,40.7783874,-73.9566703
KDD1289,NY,PAS,8950033264,2021-07-03,9,20A,FIRE HYDRANT,NA,115,0,0,0,115,0,026,Manhattan,TRAFFIC,HEARING HELD-GUILTY,View Summons (http://nycserv.nyc.gov/NYCServWeb/ShowImage?searchID=VDBSck1VMUVRWHBOZWtreVRrRTlQUT09&locationName=_____________________),Saturday,2021,7,3,"E Broadway ,  130ft S/of La Salle , NY",4DSD,2007,40.7594479,-73.985149
KLD1778,NY,PAS,8952481800,2021-08-21,14,13P,FIRE HYDRANT,NA,115,0,0,0,115,0,025,Manhattan,TRAFFIC,HEARING HELD-GUILTY,View Summons (http://nycserv.nyc.gov/NYCServWeb/ShowImage?searchID=VDBSck1VMXFVVFJOVkdkM1RVRTlQUT09&locationName=_____________________),Saturday,2021,8,21,"N E 115th St ,  6ft E/of Park Ave , NY",4DSD,2001,40.8030014,-73.9535015
HVB5400,NY,PAS,8950076329,2021-06-29,14,28P,FIRE HYDRANT,NA,115,0,0,0,115,0,032,Manhattan,TRAFFIC,HEARING HELD-GUILTY,View Summons (http://nycserv.nyc.gov/NYCServWeb/ShowImage?searchID=VDBSck1VMUVRVE5PYWsxNVQxRTlQUT09&locationName=_____________________),Tuesday,2021,6,29,"N W 141st St ,  50ft W/of 5th Ave , NY",4DSD,2004,40.8206197,-73.9445379
GTB4407,NY,PAS,8891328613,2021-09-14,10,16A,FIRE HYDRANT,NA,115,0,0,0,0,115,109,Queens,TRAFFIC,HEARING HELD-GUILTY,View Summons (http://nycserv.nyc.gov/NYCServWeb/ShowImage?searchID=VDBSbk5VMVVUWGxQUkZsNFRYYzlQUT09&locationName=_____________________),Tuesday,2021,9,14,"42-32 158th St ,   , NY",4DSD,2014,40.7600008,-73.8080639
KSU5170,NY,PAS,8891333074,2021-10-12,15,03P,FIRE HYDRANT,NA,115,0,0,0,0,115,109,Queens,TRAFFIC,HEARING HELD-GUILTY,View Summons (http://nycserv.nyc.gov/NYCServWeb/ShowImage?searchID=VDBSbk5VMVVUWHBOZWtFelRrRTlQUT09&locationName=_____________________),Tuesday,2021,10,12,"35-42 164th St ,   , NY",SUBN,2010,40.764032,-73.801865
KKC3929,NY,PAS,8891368301,2021-10-15,8,34A,FIRE HYDRANT,NA,115,0,0,0,0,115,120,Staten Island,TRAFFIC,HEARING HELD-GUILTY,View Summons (http://nycserv.nyc.gov/NYCServWeb/ShowImage?searchID=VDBSbk5VMVVUVEpQUkUxM1RWRTlQUT09&locationName=_____________________),Friday,2021,10,15,"230 St Marks Pl ,   , NY",2DSD,2005,40.6441454,-74.0801316
HNR4516,NY,PAS,8950246752,2021-07-13,20,32P,FIRE HYDRANT,NA,115,0,0,0,115,0,019,Manhattan,TRAFFIC,HEARING HELD-GUILTY,View Summons (http://nycserv.nyc.gov/NYCServWeb/ShowImage?searchID=VDBSck1VMUVTVEJPYW1NeFRXYzlQUT09&locationName=_____________________),Tuesday,2021,7,13,"184 E 75th St ,   , NY",4DSD,2015,40.7719074,-73.9601359
HVV5746,NY,PAS,8891621640,2021-07-17,7,11A,FIRE HYDRANT,NA,115,0,0,0,0,115,110,Queens,TRAFFIC,HEARING HELD-GUILTY,View Summons (http://nycserv.nyc.gov/NYCServWeb/ShowImage?searchID=VDBSbk5VMVVXWGxOVkZrd1RVRTlQUT09&locationName=_____________________),Saturday,2021,7,17,"E Ithaca St ,  17ft S/of Britton Av , NY",4DSD,2015,40.7447332,-73.8796066
KPF5701,NY,PAS,8891622310,2021-07-26,6,48A,FIRE HYDRANT,NA,115,0,0,0,0,115,110,Queens,TRAFFIC,HEARING HELD-GUILTY,View Summons (http://nycserv.nyc.gov/NYCServWeb/ShowImage?searchID=VDBSbk5VMVVXWGxOYWsxNFRVRTlQUT09&locationName=_____________________),Monday,2021,7,26,"E Judge St ,  20ft N/of Britton Av , NY",SUBN,2020,40.7442209,-73.8802704
GCF1853,NY,PAS,8891622643,2021-07-27,2,37A,FIRE HYDRANT,NA,115,0,0,0,0,115,114,Queens,TRAFFIC,HEARING HELD-GUILTY,View Summons (http://nycserv.nyc.gov/NYCServWeb/ShowImage?searchID=VDBSbk5VMVVXWGxOYWxrd1RYYzlQUT09&locationName=_____________________),Tuesday,2021,7,27,"25-95 41st St ,   , NY",4DSD,2012,40.7651918,-73.9126184
KLW2888,NY,PAS,8891623003,2021-07-28,6,29A,FIRE HYDRANT,NA,115,0,0,0,0,115,110,Queens,TRAFFIC,HEARING HELD-GUILTY,View Summons (http://nycserv.nyc.gov/NYCServWeb/ShowImage?searchID=VDBSbk5VMVVXWGxOZWtGM1RYYzlQUT09&locationName=_____________________),Wednesday,2021,7,28,"N 47th Ave ,  20ft W/of 82nd St , NY",4DSD,2019,40.7412652,-73.9200177
JNL4244,NY,PAS,8891629420,2021-09-08,6,16A,FIRE HYDRANT,NA,115,0,0,0,0,115,110,Queens,TRAFFIC,HEARING HELD-GUILTY,View Summons (http://nycserv.nyc.gov/NYCServWeb/ShowImage?searchID=VDBSbk5VMVVXWGxQVkZGNVRVRTlQUT09&locationName=_____________________),Wednesday,2021,9,8,"W 97th Pl ,  15ft N/of Corona Ave , NY",SUBN,2009,40.7407414,-73.8645334
JSC4014,NY,PAS,8891629480,2021-09-08,6,48A,FIRE HYDRANT,NA,115,0,0,0,0,115,110,Queens,TRAFFIC,HEARING HELD-GUILTY,View Summons (http://nycserv.nyc.gov/NYCServWeb/ShowImage?searchID=VDBSbk5VMVVXWGxQVkZFMFRVRTlQUT09&locationName=_____________________),Wednesday,2021,9,8,"92-29 Lamont Ave ,   , NY",4DSD,2020,40.745462,-73.8733812
JMK4523,NY,PAS,8891634694,2021-10-02,6,25A,FIRE HYDRANT,NA,115,0,0,0,0,115,110,Queens,TRAFFIC,HEARING HELD-GUILTY,View Summons (http://nycserv.nyc.gov/NYCServWeb/ShowImage?searchID=VDBSbk5VMVVXWHBPUkZrMVRrRTlQUT09&locationName=_____________________),Saturday,2021,10,2,"W 94th St ,  2ft N/of 55th Ave , NY",PICK,2008,40.792676,-73.9711046
KME4017,NY,PAS,8891636540,2021-10-09,6,07A,FIRE HYDRANT,NA,115,0,0,0,0,115,110,Queens,TRAFFIC,HEARING HELD-GUILTY,View Summons (http://nycserv.nyc.gov/NYCServWeb/ShowImage?searchID=VDBSbk5VMVVXWHBPYWxVd1RVRTlQUT09&locationName=_____________________),Saturday,2021,10,9,"85-05 Elmhurst Ave ,   , NY",4DSD,2015,40.7434492,-73.8799575
KNH7109,NY,PAS,8891636666,2021-10-09,7,32A,FIRE HYDRANT,NA,115,0,0,0,0,115,108,Queens,TRAFFIC,HEARING HELD-GUILTY,View Summons (http://nycserv.nyc.gov/NYCServWeb/ShowImage?searchID=VDBSbk5VMVVXWHBPYWxreVRtYzlQUT09&locationName=_____________________),Saturday,2021,10,9,"41-30 68th St ,   , NY",SUBN,2019,40.7436778,-73.8969218
JJX8244,NY,PAS,8891637336,2021-10-14,1,38A,FIRE HYDRANT,NA,115,0,0,0,0,115,115,Queens,TRAFFIC,HEARING HELD-GUILTY,View Summons (http://nycserv.nyc.gov/NYCServWeb/ShowImage?searchID=VDBSbk5VMVVXWHBPZWsxNlRtYzlQUT09&locationName=_____________________),Thursday,2021,10,14,"39-10 112th St ,   , NY",2DSD,2012,40.7524306,-73.8549958
JLV3428,NY,PAS,8891637919,2021-10-15,6,36A,FIRE HYDRANT,NA,115,0,0,0,0,115,110,Queens,TRAFFIC,HEARING HELD-GUILTY,View Summons (http://nycserv.nyc.gov/NYCServWeb/ShowImage?searchID=VDBSbk5VMVVXWHBPZW10NFQxRTlQUT09&locationName=_____________________),Friday,2021,10,15,"92-10 Lamont Ave ,   , NY",SUBN,2002,40.7446849,-73.873277
CTC4754,NY,PAS,8950422268,2021-07-08,13,33P,FIRE HYDRANT,NA,115,0,0,0,115,0,019,Manhattan,TRAFFIC,HEARING HELD-GUILTY,View Summons (http://nycserv.nyc.gov/NYCServWeb/ShowImage?searchID=VDBSck1VMUVVWGxOYWtreVQwRTlQUT09&locationName=_____________________),Thursday,2021,7,8,"520 E 79th St ,   , NY",SUBN,2004,40.7706626,-73.9490951
DBN2698,NY,PAS,8950526098,2021-07-27,14,30P,FIRE HYDRANT,NA,115,0,0,0,115,0,026,Manhattan,TRAFFIC,HEARING HELD-GUILTY,View Summons (http://nycserv.nyc.gov/NYCServWeb/ShowImage?searchID=VDBSck1VMUVWWGxPYWtFMVQwRTlQUT09&locationName=_____________________),Tuesday,2021,7,27,"W Broadway ,  50ft N/of W 117th St , NY",SUBN,2015,40.7594479,-73.985149
HTD1190,NY,PAS,8952829268,2021-07-19,15,47P,FIRE HYDRANT,NA,115,0,0,0,115,0,019,Manhattan,TRAFFIC,HEARING HELD-GUILTY,View Summons (http://nycserv.nyc.gov/NYCServWeb/ShowImage?searchID=VDBSck1VMXFaM2xQVkVreVQwRTlQUT09&locationName=_____________________),Monday,2021,7,19,"401 E 88th St ,   , NY",SUBN,2016,40.7783373,-73.9478814
KNW3539,NY,PAS,8891704015,2021-10-07,11,00A,FIRE HYDRANT,NA,115,0,0,0,0,115,014,Manhattan,TRAFFIC,HEARING HELD-GUILTY,View Summons (http://nycserv.nyc.gov/NYCServWeb/ShowImage?searchID=VDBSbk5VMVVZM2RPUkVGNFRsRTlQUT09&locationName=_____________________),Thursday,2021,10,7,"23 W 36th St ,   , NY",4DSD,2005,40.7504487,-73.9848509
GJC9419,NY,PAS,8950693010,2021-08-08,24,08P,FIRE HYDRANT,NA,115,0,0,0,115,0,019,Manhattan,TRAFFIC,HEARING HELD-GUILTY,View Summons (http://nycserv.nyc.gov/NYCServWeb/ShowImage?searchID=VDBSck1VMUVXVFZOZWtGNFRVRTlQUT09&locationName=_____________________),Sunday,2021,8,8,"236 E 72nd St ,   , NY",SUBN,2016,40.7689897,-73.9593682
HLK7322,NY,PAS,8825079059,2021-07-03,17,51P,FIRE HYDRANT,NA,115,0,0,0,115,0,076,Brooklyn,TRAFFIC,HEARING HELD-GUILTY,View Summons (http://nycserv.nyc.gov/NYCServWeb/ShowImage?searchID=VDBSbmVVNVVRVE5QVkVFeFQxRTlQUT09&locationName=_____________________),Saturday,2021,7,3,"W Hicks St ,  60ft S/of Kane St , NY",4DSD,2012,40.687315,-73.999638
KPH4689,NY,PAS,8950690792,2021-07-30,17,48P,FIRE HYDRANT,NA,115,0,0,0,115,0,024,Manhattan,TRAFFIC,HEARING HELD-GUILTY,View Summons (http://nycserv.nyc.gov/NYCServWeb/ShowImage?searchID=VDBSck1VMUVXVFZOUkdNMVRXYzlQUT09&locationName=_____________________),Friday,2021,7,30,"N W 95th St ,  30ft E/of Riverside , NY",SUBN,2021,40.7933303,-73.9707394
JNN7630,NY,PAS,8891824150,2021-08-30,9,17A,FIRE HYDRANT,NA,115,0,0,0,0,115,104,Queens,TRAFFIC,HEARING HELD-GUILTY,View Summons (http://nycserv.nyc.gov/NYCServWeb/ShowImage?searchID=VDBSbk5VMVVaM2xPUkVVeFRVRTlQUT09&locationName=_____________________),Monday,2021,8,30,"78-61 73rd Pl ,   , NY",4DSD,2014,40.702508,-73.8751769
KNB4661,NY,PAS,8967080864,2021-08-13,24,14P,FIRE HYDRANT,NA,115,0,0,0,115,0,040,Bronx,TRAFFIC,HEARING HELD-GUILTY,View Summons (http://nycserv.nyc.gov/NYCServWeb/ShowImage?searchID=VDBSck1rNTZRVFJOUkdjeVRrRTlQUT09&locationName=_____________________),Friday,2021,8,13,"N E 154th St ,  12ft W/of 3rd Ave , NY",SUBN,2019,40.761263,-73.9668152
JKJ8003,NY,PAS,8950821412,2021-07-25,7,59A,FIRE HYDRANT,NA,115,0,0,0,115,0,019,Manhattan,TRAFFIC,HEARING HELD-GUILTY,View Summons (http://nycserv.nyc.gov/NYCServWeb/ShowImage?searchID=VDBSck1VMUVaM2xOVkZGNFRXYzlQUT09&locationName=_____________________),Sunday,2021,7,25,"519 E 83rd St ,   , NY",SUBN,2015,40.7736566,-73.9473021
JBN4693,NY,PAS,8952977075,2021-07-18,8,38A,FIRE HYDRANT,NA,115,0,0,0,115,0,020,Manhattan,TRAFFIC,HEARING HELD-GUILTY,View Summons (http://nycserv.nyc.gov/NYCServWeb/ShowImage?searchID=VDBSck1VMXFhek5PZWtFelRsRTlQUT09&locationName=_____________________),Sunday,2021,7,18,"99 Central Park West ,   , NY",SUBN,2017,40.7747192,-73.977367
ADC4257,NY,PAS,8892069111,2021-07-08,7,04A,FIRE HYDRANT,NA,115,0,0,0,0,115,081,Brooklyn,TRAFFIC,HEARING HELD-GUILTY,View Summons (http://nycserv.nyc.gov/NYCServWeb/ShowImage?searchID=VDBSbk5VMXFRVEpQVkVWNFRWRTlQUT09&locationName=_____________________),Thursday,2021,7,8,"1336 Herkimer St ,   , NY",4DSD,2001,40.6772908,-73.9092812
JGX9965,NY,PAS,8892073746,2021-07-15,6,46A,FIRE HYDRANT,NA,115,0,0,0,0,115,079,Brooklyn,TRAFFIC,HEARING HELD-GUILTY,View Summons (http://nycserv.nyc.gov/NYCServWeb/ShowImage?searchID=VDBSbk5VMXFRVE5OZW1Nd1RtYzlQUT09&locationName=_____________________),Thursday,2021,7,15,"91 Stockton St ,   , NY",SUBN,2019,40.6963251,-73.9490586
FSG3837,NY,PAS,8825372309,2021-08-05,14,08P,FIRE HYDRANT,NA,115,0,0,0,115,0,106,Queens,TRAFFIC,HEARING HELD-GUILTY,View Summons (http://nycserv.nyc.gov/NYCServWeb/ShowImage?searchID=VDBSbmVVNVVUVE5OYWsxM1QxRTlQUT09&locationName=_____________________),Thursday,2021,8,5,"104-33 108th St ,   , NY",4DSD,2011,40.682698,-73.833007
JMM5364,NY,PAS,8892086935,2021-08-16,9,23A,FIRE HYDRANT,NA,115,0,0,0,0,115,073,Brooklyn,TRAFFIC,HEARING HELD-GUILTY,View Summons (http://nycserv.nyc.gov/NYCServWeb/ShowImage?searchID=VDBSbk5VMXFRVFJPYW10NlRsRTlQUT09&locationName=_____________________),Monday,2021,8,16,"311 Sumpter St ,   , NY",SUBN,2008,40.6810432,-73.9125037
FXX7673,NY,PAS,8892088269,2021-08-21,8,08A,FIRE HYDRANT,NA,115,0,0,0,0,115,083,Brooklyn,TRAFFIC,HEARING HELD-GUILTY,View Summons (http://nycserv.nyc.gov/NYCServWeb/ShowImage?searchID=VDBSbk5VMXFRVFJQUkVreVQxRTlQUT09&locationName=_____________________),Saturday,2021,8,21,"269 Central Ave ,   , NY",4DSD,2012,40.6157416,-73.7320869
KPT5020,NY,PAS,8840846580,2021-09-29,16,06P,FIRE HYDRANT,NA,115,0,0,0,115,0,049,Bronx,TRAFFIC,HEARING HELD-GUILTY,View Summons (http://nycserv.nyc.gov/NYCServWeb/ShowImage?searchID=VDBSbk1FMUVaekJPYWxVMFRVRTlQUT09&locationName=_____________________),Wednesday,2021,9,29,"2206 Holland Ave ,   , NY",4DSD,2019,40.858189,-73.8653836
KNW4189,NY,PAS,8870229452,2021-07-30,6,47A,FIRE HYDRANT,NA,115,0,0,0,115,0,121,Staten Island,TRAFFIC,HEARING HELD-GUILTY,View Summons (http://nycserv.nyc.gov/NYCServWeb/ShowImage?searchID=VDBSbk0wMUVTWGxQVkZFeFRXYzlQUT09&locationName=_____________________),Friday,2021,7,30,"56 Roxbury St ,   , NY",4DSD,2007,40.6331034,-74.1638606
JPT8618,NY,PAS,8825798660,2021-07-16,6,59A,FIRE HYDRANT,NA,115,0,0,0,115,0,108,Queens,TRAFFIC,HEARING HELD-GUILTY,View Summons (http://nycserv.nyc.gov/NYCServWeb/ShowImage?searchID=VDBSbmVVNVVZelZQUkZreVRVRTlQUT09&locationName=_____________________),Friday,2021,7,16,"43-17 48th St ,   , NY",SUBN,2020,40.744072,-73.9162769
KDL2545,NY,PAS,8892484977,2021-09-10,8,38A,FIRE HYDRANT,NA,115,0,0,0,0,115,109,Queens,TRAFFIC,HEARING HELD-GUILTY,View Summons (http://nycserv.nyc.gov/NYCServWeb/ShowImage?searchID=VDBSbk5VMXFVVFJPUkdzelRuYzlQUT09&locationName=_____________________),Friday,2021,9,10,"N 38th Ave ,  5ft E/of Main St , NY",4DSD,2020,40.7127753,-74.0059728
JCA2856,NY,PAS,8892489460,2021-10-04,10,19A,FIRE HYDRANT,NA,115,0,0,0,0,115,115,Queens,TRAFFIC,HEARING HELD-GUILTY,View Summons (http://nycserv.nyc.gov/NYCServWeb/ShowImage?searchID=VDBSbk5VMXFVVFJQVkZFeVRVRTlQUT09&locationName=_____________________),Monday,2021,10,4,"S 35th Ave ,  5ft E/of 87th St , NY",SUBN,2020,40.778951,-73.9521984
KGS5330,NY,PAS,8951426609,2021-07-11,7,39A,FIRE HYDRANT,NA,115,0,0,0,115,0,024,Manhattan,TRAFFIC,HEARING HELD-GUILTY,View Summons (http://nycserv.nyc.gov/NYCServWeb/ShowImage?searchID=VDBSck1VMVVVWGxPYWxsM1QxRTlQUT09&locationName=_____________________),Sunday,2021,7,11,"118 W 109th St ,   , NY",SUBN,2013,40.8014994,-73.9627312
JNT1492,NY,PAS,8951428345,2021-07-19,14,28P,FIRE HYDRANT,NA,115,0,0,0,115,0,020,Manhattan,TRAFFIC,HEARING HELD-GUILTY,View Summons (http://nycserv.nyc.gov/NYCServWeb/ShowImage?searchID=VDBSck1VMVVVWGxQUkUwd1RsRTlQUT09&locationName=_____________________),Monday,2021,7,19,"W Central Park West ,  50ft S/of W 64th St , NY",SUBN,2020,40.7713327,-73.9798308
GGW8347,NY,PAS,8870234903,2021-08-19,8,25A,FIRE HYDRANT,NA,115,0,0,0,115,0,120,Staten Island,TRAFFIC,HEARING HELD-GUILTY,View Summons (http://nycserv.nyc.gov/NYCServWeb/ShowImage?searchID=VDBSbk0wMUVTWHBPUkd0M1RYYzlQUT09&locationName=_____________________),Thursday,2021,8,19,"70 St Pauls Ave ,   , NY",4DSD,2008,40.6359241,-74.0783147
JGB7215,NY,PAS,8972971170,2021-06-29,10,18A,FIRE HYDRANT,NA,115,0,0,0,115,0,061,Brooklyn,TRAFFIC,HEARING HELD-GUILTY,View Summons (http://nycserv.nyc.gov/NYCServWeb/ShowImage?searchID=VDBSck0wMXFhek5OVkVVelRVRTlQUT09&locationName=_____________________),Tuesday,2021,6,29,"N Avenue W ,  10ft W/of Nostrand A , NY",SUBN,2019,40.5960217,-73.9405505
JGX3501,NY,PAS,8870238090,2021-09-03,6,55A,FIRE HYDRANT,NA,115,0,0,0,115,0,123,Staten Island,TRAFFIC,HEARING HELD-GUILTY,View Summons (http://nycserv.nyc.gov/NYCServWeb/ShowImage?searchID=VDBSbk0wMUVTWHBQUkVFMVRVRTlQUT09&locationName=_____________________),Friday,2021,9,3,"90 Craig Ave ,   , NY",4DSD,2019,40.5153078,-74.2395409
JRN4751,NY,PAS,8951722119,2021-08-07,7,42A,FIRE HYDRANT,NA,115,0,0,0,115,0,028,Manhattan,TRAFFIC,HEARING HELD-GUILTY,View Summons (http://nycserv.nyc.gov/NYCServWeb/ShowImage?searchID=VDBSck1VMVVZM2xOYWtWNFQxRTlQUT09&locationName=_____________________),Saturday,2021,8,7,"E Morningside Ave ,  45ft N/of W 119th St , NY",SUBN,2017,40.8067025,-73.9547878
JKC6411,NY,PAS,8951721127,2021-08-03,13,21P,FIRE HYDRANT,NA,115,0,0,0,115,0,025,Manhattan,TRAFFIC,HEARING HELD-GUILTY,View Summons (http://nycserv.nyc.gov/NYCServWeb/ShowImage?searchID=VDBSck1VMVVZM2xOVkVWNVRuYzlQUT09&locationName=_____________________),Tuesday,2021,8,3,"N E 117th St ,  10ft W/of Park Ave , NY",4DSD,2018,40.7976802,-73.9372895
JPT9231,NY,PAS,8951754560,2021-07-20,11,43A,FIRE HYDRANT,NA,115,0,0,0,115,0,019,Manhattan,TRAFFIC,HEARING HELD-GUILTY,View Summons (http://nycserv.nyc.gov/NYCServWeb/ShowImage?searchID=VDBSck1VMVVZekZPUkZVeVRVRTlQUT09&locationName=_____________________),Tuesday,2021,7,20,"N E 95th St ,  8ft W/of 3rd Ave , NY",SUBN,2018,40.7846912,-73.9502432
JHK1851,NY,PAS,8892874755,2021-07-30,14,19P,FIRE HYDRANT,NA,115,0,0,0,0,115,104,Queens,TRAFFIC,HEARING HELD-GUILTY,View Summons (http://nycserv.nyc.gov/NYCServWeb/ShowImage?searchID=VDBSbk5VMXFaek5PUkdNeFRsRTlQUT09&locationName=_____________________),Friday,2021,7,30,"6411 58th Rd ,   , NY",SUBN,2019,40.7209865,-73.9005023
KGE2143,NY,PAS,8973266822,2021-07-20,11,55A,FIRE HYDRANT,NA,115,0,0,0,115,0,068,Brooklyn,TRAFFIC,HEARING HELD-GUILTY,View Summons (http://nycserv.nyc.gov/NYCServWeb/ShowImage?searchID=VDBSck0wMTZTVEpPYW1kNVRXYzlQUT09&locationName=_____________________),Tuesday,2021,7,20,"N 87th St ,  5ft W/of Ridge Blvd , NY",SUBN,2020,40.6233687,-74.0340596
KRK8434,NY,PAS,8826229090,2021-08-04,8,28A,FIRE HYDRANT,NA,115,0,0,0,115,0,075,Brooklyn,TRAFFIC,HEARING HELD-GUILTY,View Summons (http://nycserv.nyc.gov/NYCServWeb/ShowImage?searchID=VDBSbmVVNXFTWGxQVkVFMVRVRTlQUT09&locationName=_____________________),Wednesday,2021,8,4,"458 Berriman St ,   , NY",SUBN,2018,40.66714,-73.8779366
JNV9266,NY,PAS,8892891728,2021-10-12,14,16P,FIRE HYDRANT,NA,115,0,0,0,0,115,107,Queens,TRAFFIC,HEARING HELD-GUILTY,View Summons (http://nycserv.nyc.gov/NYCServWeb/ShowImage?searchID=VDBSbk5VMXFaelZOVkdONVQwRTlQUT09&locationName=_____________________),Tuesday,2021,10,12,"177-16 Wexford Ter ,   , NY",SUBN,2008,40.712748,-73.786388
AJD8295,NY,PAS,8892955263,2021-07-09,16,35P,FIRE HYDRANT,NA,115,0,0,0,0,115,107,Queens,TRAFFIC,HEARING HELD-GUILTY,View Summons (http://nycserv.nyc.gov/NYCServWeb/ShowImage?searchID=VDBSbk5VMXFhekZPVkVreVRYYzlQUT09&locationName=_____________________),Friday,2021,7,9,"184-02 Horace Harding Expy ,   , NY",SUBN,2019,40.7395917,-73.7897208
JKY7602,NY,PAS,8967530912,2021-07-20,13,37P,FIRE HYDRANT,NA,115,0,0,0,115,0,040,Bronx,TRAFFIC,HEARING HELD-GUILTY,View Summons (http://nycserv.nyc.gov/NYCServWeb/ShowImage?searchID=VDBSck1rNTZWWHBOUkd0NFRXYzlQUT09&locationName=_____________________),Tuesday,2021,7,20,"407 E 160th St ,   , NY",SUBN,2019,40.8236787,-73.9137813
GLL1971,NY,PAS,8967533550,2021-08-02,16,33P,FIRE HYDRANT,NA,115,0,0,0,115,0,046,Bronx,TRAFFIC,HEARING HELD-GUILTY,View Summons (http://nycserv.nyc.gov/NYCServWeb/ShowImage?searchID=VDBSck1rNTZWWHBOZWxVeFRVRTlQUT09&locationName=_____________________),Monday,2021,8,2,"1818 Andrews Ave ,   , NY",SUBN,2013,40.8518983,-73.9151773
HXB4562,NY,PAS,8967538807,2021-08-17,15,37P,FIRE HYDRANT,NA,115,0,0,0,115,0,040,Bronx,TRAFFIC,HEARING HELD-GUILTY,View Summons (http://nycserv.nyc.gov/NYCServWeb/ShowImage?searchID=VDBSck1rNTZWWHBQUkdkM1RuYzlQUT09&locationName=_____________________),Tuesday,2021,8,17,"241 E 149th St ,   , NY",4DSD,2008,40.8177887,-73.9237047
