plate,state,license_type,summons_number,issue_date,hour,min,violation,judgment_entry_date,fine_amount,penalty_amount,interest_amount,reduction_amount,payment_amount,amount_due,precinct,borough,issuing_agency,violation_status,summons_image,weekday,year,month,day,vehicle_body_type,vehicle_year,house_street,geo_nyc_address,google_address,new_url,coordinates,lat,long
KFV5248,NY,PAS,8976674121,2021-10-02,6,07A,FIRE HYDRANT,NA,115,0,0,0,0,115,061,Brooklyn,TRAFFIC,HEARING PENDING,View Summons (http://nycserv.nyc.gov/NYCServWeb/ShowImage?searchID=VDBSck0wNXFXVE5PUkVWNVRWRTlQUT09&locationName=_____________________),Saturday,2021,10,2,SUBN,2004,N Avenue W,"785 FLUSHING AVENUE, 30FT W/OF LEXINGTON,BROOKLYN","785 Flushing Ave,30ft W/of Lexington,BROOKLYN,New York, NY","https://geosearch.planninglabs.nyc/v1/autocomplete?text=785 FLUSHING AVENUE, 30FT W/OF LEXINGTON,BROOKLYN&size=50",,40.7011,-73.941278
KKM8260,NY,PAS,8976873208,2021-07-27,6,19A,FIRE HYDRANT,NA,115,0,0,0,0,115,070,Brooklyn,TRAFFIC,HEARING PENDING,View Summons (http://nycserv.nyc.gov/NYCServWeb/ShowImage?searchID=VDBSck0wNXFaek5OZWtsM1QwRTlQUT09&locationName=_____________________),Tuesday,2021,7,27,4DSD,2015,150 E 18th St,"415 KNICKERBOCKER AVENUE, 20FT W/OF E 53RD STREET, BROOKLYN","415 Knickerbocker Ave,20ft W/of E 53rd St,BROOKLYN,New York, NY","https://geosearch.planninglabs.nyc/v1/autocomplete?text=415 KNICKERBOCKER AVENUE, 20FT W/OF E 53RD STREET, BROOKLYN&size=50",,40.699851,-73.919677
JNZ2799,NY,PAS,8976888868,2021-10-16,7,54A,FIRE HYDRANT,NA,115,0,0,0,0,115,070,Brooklyn,TRAFFIC,HEARING PENDING,View Summons (http://nycserv.nyc.gov/NYCServWeb/ShowImage?searchID=VDBSck0wNXFaelJQUkdjeVQwRTlQUT09&locationName=_____________________),Saturday,2021,10,16,SUBN,2016,705 E 7th St,"10 ST ANDREWS PLACE, 0FT N/OF AVENUE J,BROOKLYN","10 St Andrews Pl,0ft N/of Avenue J,BROOKLYN,New York, NY","https://geosearch.planninglabs.nyc/v1/autocomplete?text=10 ST ANDREWS PLACE, 0FT N/OF AVENUE J,BROOKLYN&size=50",,40.678944,-73.943325
KPX6728,NY,PAS,8976889642,2021-10-20,6,48A,FIRE HYDRANT,NA,115,0,0,0,0,115,061,Brooklyn,TRAFFIC,HEARING PENDING,View Summons (http://nycserv.nyc.gov/NYCServWeb/ShowImage?searchID=VDBSck0wNXFaelJQVkZrd1RXYzlQUT09&locationName=_____________________),Wednesday,2021,10,20,SUBN,2010,2148 E 24th St,"2917 AVENUE I,90FT N/OF WATER STREET, BROOKLYN","2917 Avenue I,90ft N/of Water St,BROOKLYN,New York, NY","https://geosearch.planninglabs.nyc/v1/autocomplete?text=2917 AVENUE I,90FT N/OF WATER STREET, BROOKLYN&size=50",,40.629319,-73.947748
JGL2821,NY,PAS,8976922438,2021-06-21,8,02A,FIRE HYDRANT,NA,115,0,0,0,0,115,061,Brooklyn,TRAFFIC,HEARING PENDING,View Summons (http://nycserv.nyc.gov/NYCServWeb/ShowImage?searchID=VDBSck0wNXFhM2xOYWxGNlQwRTlQUT09&locationName=_____________________),Monday,2021,6,21,NA,NA,NA,"1381 FULTON STREET, 0FT W/OF MARCUS GARV,BROOKLYN","1381 Fulton St,0ft W/of Marcus Garv,BROOKLYN,New York, NY","https://geosearch.planninglabs.nyc/v1/autocomplete?text=1381 FULTON STREET, 0FT W/OF MARCUS GARV,BROOKLYN&size=50",,40.680401,-73.945714
JDZ7235,NY,PAS,8976922670,2021-06-22,6,38A,FIRE HYDRANT,NA,115,0,0,0,0,115,062,Brooklyn,TRAFFIC,HEARING PENDING,View Summons (http://nycserv.nyc.gov/NYCServWeb/ShowImage?searchID=VDBSck0wNXFhM2xOYWxrelRVRTlQUT09&locationName=_____________________),Tuesday,2021,6,22,NA,NA,NA,"77 HANSON PLACE, 30FT W/OF BROOKLYN A,BROOKLYN","77 Hanson Pl,30ft W/of Brooklyn A,BROOKLYN,New York, NY","https://geosearch.planninglabs.nyc/v1/autocomplete?text=77 HANSON PLACE, 30FT W/OF BROOKLYN A,BROOKLYN&size=50",,40.685656,-73.97466
KER6347,NY,PAS,8977017531,2021-05-11,3,01A,FIRE HYDRANT,NA,115,0,0,0,0,115,067,Brooklyn,TRAFFIC,HEARING PENDING,View Summons (http://nycserv.nyc.gov/NYCServWeb/ShowImage?searchID=VDBSck0wNTZRWGhPZWxWNlRWRTlQUT09&locationName=_____________________),Tuesday,2021,5,11,NA,NA,NA,"17 GARDEN PLACE, @ B 77TH STREET, BROOKLYN","17 Garden Pl,@ B 77TH ST,BROOKLYN,New York, NY","https://geosearch.planninglabs.nyc/v1/autocomplete?text=17 GARDEN PLACE, @ B 77TH STREET, BROOKLYN&size=50",,40.574364,-74.104918
HHC6288,NY,PAS,8977062391,2021-06-02,1,20A,FIRE HYDRANT,NA,115,0,0,0,0,115,063,Brooklyn,TRAFFIC,HEARING PENDING,View Summons (http://nycserv.nyc.gov/NYCServWeb/ShowImage?searchID=VDBSck0wNTZRVEpOYWswMVRWRTlQUT09&locationName=_____________________),Wednesday,2021,6,2,NA,NA,NA,"141 JORALEMON STREET, Y RD,BROOKLYN","141 Joralemon St,Y RD,BROOKLYN,New York, NY","https://geosearch.planninglabs.nyc/v1/autocomplete?text=141 JORALEMON STREET, Y RD,BROOKLYN&size=50",,40.693153,-73.993724
JDS9251,NY,PAS,8977850204,2021-06-28,13,29P,FIRE HYDRANT,NA,115,0,0,0,0,115,066,Brooklyn,TRAFFIC,HEARING PENDING,View Summons (http://nycserv.nyc.gov/NYCServWeb/ShowImage?searchID=VDBSck0wNTZaekZOUkVsM1RrRTlQUT09&locationName=_____________________),Monday,2021,6,28,4DSD,2013,1536 61st St,"18 ST FELIX STREET, E,BROOKLYN","18 St Felix St,E,BROOKLYN,New York, NY","https://geosearch.planninglabs.nyc/v1/autocomplete?text=18 ST FELIX STREET, E,BROOKLYN&size=50",,40.689229,-73.977999
KEU6898,NY,PAS,8978070589,2021-08-15,9,03A,FIRE HYDRANT,NA,115,0,0,0,0,115,067,Brooklyn,TRAFFIC,HEARING PENDING,View Summons (http://nycserv.nyc.gov/NYCServWeb/ShowImage?searchID=VDBSck0wOUVRVE5OUkZVMFQxRTlQUT09&locationName=_____________________),Sunday,2021,8,15,SUBN,2017,386 E 31st St,"122 RUTLEDGE STREET, 25FT W/OF YATES AVENUE, BROOKLYN","122 Rutledge St,25ft W/of Yates Ave,BROOKLYN,New York, NY","https://geosearch.planninglabs.nyc/v1/autocomplete?text=122 RUTLEDGE STREET, 25FT W/OF YATES AVENUE, BROOKLYN&size=50",,40.701496,-73.957355
JRS2727,NY,PAS,8978204181,2021-04-05,13,37P,FIRE HYDRANT,NA,115,0,0,0,0,115,070,Brooklyn,TRAFFIC,HEARING PENDING,View Summons (http://nycserv.nyc.gov/NYCServWeb/ShowImage?searchID=VDBSck0wOUVTWGRPUkVVMFRWRTlQUT09&locationName=_____________________),Monday,2021,4,5,NA,NA,NA,"1532 MYRTLE AVENUE, STREET, BROOKLYN","1532 Myrtle Ave,ST,BROOKLYN,New York, NY","https://geosearch.planninglabs.nyc/v1/autocomplete?text=1532 MYRTLE AVENUE, STREET, BROOKLYN&size=50",,40.699229,-73.912728
KDC503,NY,PAS,8978660605,2021-04-15,14,01P,FIRE HYDRANT,NA,115,0,0,0,0,115,072,Brooklyn,TRAFFIC,HEARING PENDING,View Summons (http://nycserv.nyc.gov/NYCServWeb/ShowImage?searchID=VDBSck0wOUVXVEpOUkZsM1RsRTlQUT09&locationName=_____________________),Thursday,2021,4,15,NA,NA,NA,"5102 AVENUE D,67TH STREET, BROOKLYN","5102 Avenue D,67TH ST,BROOKLYN,New York, NY","https://geosearch.planninglabs.nyc/v1/autocomplete?text=5102 AVENUE D,67TH STREET, BROOKLYN&size=50",,40.64196,-73.928145
CUL7716,NY,PAS,8978769287,2021-05-27,16,34P,FIRE HYDRANT,NA,115,0,0,0,0,115,067,Brooklyn,TRAFFIC,HEARING PENDING,View Summons (http://nycserv.nyc.gov/NYCServWeb/ShowImage?searchID=VDBSck0wOUVZekpQVkVrMFRuYzlQUT09&locationName=_____________________),Thursday,2021,5,27,NA,NA,NA,"79 QUINCY STREET, RVING PLACE, BROOKLYN","79 Quincy St,RVING PL,BROOKLYN,New York, NY","https://geosearch.planninglabs.nyc/v1/autocomplete?text=79 QUINCY STREET, RVING PLACE, BROOKLYN&size=50",,40.686281,-73.958074
JHL1078,NY,PAS,8979192680,2021-08-03,14,54P,FIRE HYDRANT,NA,115,0,0,0,0,115,072,Brooklyn,TRAFFIC,HEARING HELD-GUILTY,View Summons (http://nycserv.nyc.gov/NYCServWeb/ShowImage?searchID=VDBSck0wOVVSVFZOYWxrMFRVRTlQUT09&locationName=_____________________),Tuesday,2021,8,3,SUBN,2019,W E 8th St,"45-13 QUEENS BOULEVARD, 15TH PLACE, BROOKLYN","45-13 Queens Blvd,15TH PL,BROOKLYN,New York, NY","https://geosearch.planninglabs.nyc/v1/autocomplete?text=45-13 QUEENS BOULEVARD, 15TH PLACE, BROOKLYN&size=50",,40.743619,-73.919249
JHG8159,NY,PAS,8979319162,2021-05-19,20,05P,FIRE HYDRANT,NA,115,0,0,0,0,115,067,Brooklyn,TRAFFIC,HEARING PENDING,View Summons (http://nycserv.nyc.gov/NYCServWeb/ShowImage?searchID=VDBSck0wOVVUWGhQVkVVeVRXYzlQUT09&locationName=_____________________),Wednesday,2021,5,19,NA,NA,NA,"50-31 68TH STREET, N/O E MOSHOLU PKWY S,BROOKLYN","50-31 68th St,N/O E MOSHOLU PKWY S,BROOKLYN,New York, NY","https://geosearch.planninglabs.nyc/v1/autocomplete?text=50-31 68TH STREET, N/O E MOSHOLU PKWY S,BROOKLYN&size=50",,40.73597,-73.896675
EUZ9037,NY,PAS,8979501146,2021-03-08,4,32A,FIRE HYDRANT,NA,115,0,0,0,0,115,067,Brooklyn,TRAFFIC,HEARING PENDING,View Summons (http://nycserv.nyc.gov/NYCServWeb/ShowImage?searchID=VDBSck0wOVVWWGROVkVVd1RtYzlQUT09&locationName=_____________________),Monday,2021,3,8,NA,NA,NA,"667 EASTERN PARKWAY,ELK DRIVE,BROOKLYN","667 EASTERN PARKWAY,ELK DRIVE,BROOKLYN,New York, NY","https://geosearch.planninglabs.nyc/v1/autocomplete?text=667 EASTERN PARKWAY,ELK DRIVE,BROOKLYN&size=50",,40.670086,-73.945797
JPL7692,NY,PAS,8980099150,2021-10-25,21,33P,FIRE HYDRANT,NA,115,0,0,0,0,115,075,Brooklyn,TRAFFIC,HEARING PENDING,View Summons (http://nycserv.nyc.gov/NYCServWeb/ShowImage?searchID=VDBSck5FMUVRVFZQVkVVeFRVRTlQUT09&locationName=_____________________),Monday,2021,10,25,SEDN,2021,1455 Geneva Loop,"43-04 BELL BOULEVARD, 50FT S/OF ARLINGTON,BROOKLYN","43-04 Bell Blvd,50ft S/of Arlington,BROOKLYN,New York, NY","https://geosearch.planninglabs.nyc/v1/autocomplete?text=43-04 BELL BOULEVARD, 50FT S/OF ARLINGTON,BROOKLYN&size=50",,40.761228,-73.770124
KLT5036,NY,PAS,8980428923,2021-09-27,10,59A,FIRE HYDRANT,NA,115,0,0,0,0,115,062,Brooklyn,TRAFFIC,HEARING PENDING,View Summons (http://nycserv.nyc.gov/NYCServWeb/ShowImage?searchID=VDBSck5FMUVVWGxQUkd0NVRYYzlQUT09&locationName=_____________________),Monday,2021,9,27,SUBN,2017,1785 77th St,"214 W 109TH STREET, SI COURTHOUSE LOT,BROOKLYN","214 W 109th St,SI COURTHOUSE LOT,BROOKLYN,New York, NY","https://geosearch.planninglabs.nyc/v1/autocomplete?text=214 W 109TH STREET, SI COURTHOUSE LOT,BROOKLYN&size=50",,40.802608,-73.965475
KFP2128,NY,PAS,8981466166,2021-06-21,11,51A,FIRE HYDRANT,NA,115,0,0,115,0,0,070,Brooklyn,TRAFFIC,HEARING HELD-NOT GUILTY,View Summons (http://nycserv.nyc.gov/NYCServWeb/ShowImage?searchID=VDBSck5FMVVVVEpPYWtVeVRtYzlQUT09&locationName=_____________________),Monday,2021,6,21,NA,NA,NA,"1798 LEXINGTON AVENUE, 60FT S/OF 97TH AVE,BROOKLYN","1798 Lexington Ave,60ft S/of 97th Ave,BROOKLYN,New York, NY","https://geosearch.planninglabs.nyc/v1/autocomplete?text=1798 LEXINGTON AVENUE, 60FT S/OF 97TH AVE,BROOKLYN&size=50",,40.795938,-73.943787
HVX4241,NY,PAS,8981566781,2021-06-07,16,09P,FIRE HYDRANT,NA,115,0,0,0,115,0,061,Brooklyn,TRAFFIC,HEARING HELD-GUILTY,View Summons (http://nycserv.nyc.gov/NYCServWeb/ShowImage?searchID=VDBSck5FMVVWVEpPYW1NMFRWRTlQUT09&locationName=_____________________),Monday,2021,6,7,NA,NA,NA,"1729 WALTON AVENUE,45FT S/OF AVENUE D,BROOKLYN","1729 WALTON AVENUE,45ft S/of Avenue D,BROOKLYN,New York, NY","https://geosearch.planninglabs.nyc/v1/autocomplete?text=1729 WALTON AVENUE,45FT S/OF AVENUE D,BROOKLYN&size=50",,40.846548,-73.911168
JMY5377,NY,PAS,8981709233,2021-04-19,13,41P,FIRE HYDRANT,NA,115,0,0,0,0,115,070,Brooklyn,TRAFFIC,HEARING PENDING,View Summons (http://nycserv.nyc.gov/NYCServWeb/ShowImage?searchID=VDBSck5FMVVZM2RQVkVsNlRYYzlQUT09&locationName=_____________________),Monday,2021,4,19,NA,NA,NA,"7005 18 AVENUE,5FT N/OF 30THDRIVE, BROOKLYN","7005 18 AVENUE,5ft N/of 30th Dr,BROOKLYN,New York, NY","https://geosearch.planninglabs.nyc/v1/autocomplete?text=7005 18 AVENUE,5FT N/OF 30THDRIVE, BROOKLYN&size=50",,40.615948,-73.993021
JPP6594,NY,PAS,8983263076,2021-10-23,7,05A,FIRE HYDRANT,NA,115,0,0,0,0,115,071,Brooklyn,TRAFFIC,HEARING PENDING,View Summons (http://nycserv.nyc.gov/NYCServWeb/ShowImage?searchID=VDBSck5FMTZTVEpOZWtFelRtYzlQUT09&locationName=_____________________),Saturday,2021,10,23,4DSD,2012,901 Washington Ave,"30-36 41ST STREET, 200FT W/OF BROWN PLACE, BROOKLYN","30-36 41st St,200ft W/of Brown Pl,BROOKLYN,New York, NY","https://geosearch.planninglabs.nyc/v1/autocomplete?text=30-36 41ST STREET, 200FT W/OF BROWN PLACE, BROOKLYN&size=50",,40.76269,-73.915043
KLP5751,NY,PAS,8983312749,2021-08-11,16,11P,FIRE HYDRANT,NA,115,0,0,0,115,0,070,Brooklyn,TRAFFIC,HEARING HELD-GUILTY,View Summons (http://nycserv.nyc.gov/NYCServWeb/ShowImage?searchID=VDBSck5FMTZUWGhOYW1Nd1QxRTlQUT09&locationName=_____________________),Wednesday,2021,8,11,4DSD,2020,N Bedford Ave,"687 ELBE AVENUE, T,BROOKLYN","687 Elbe Ave,T,BROOKLYN,New York, NY","https://geosearch.planninglabs.nyc/v1/autocomplete?text=687 ELBE AVENUE, T,BROOKLYN&size=50",,40.608008,-74.082065
HUG5527,NY,PAS,8984464272,2021-06-29,5,57A,FIRE HYDRANT,NA,115,0,0,115,0,0,062,Brooklyn,TRAFFIC,HEARING HELD-NOT GUILTY,View Summons (http://nycserv.nyc.gov/NYCServWeb/ShowImage?searchID=VDBSck5FNUVVVEpPUkVrelRXYzlQUT09&locationName=_____________________),Tuesday,2021,6,29,SUBN,0,1985 79th St,"E 29TH STREET, TH AVENUE, BROOKLYN","E 29th St,TH AVE,BROOKLYN,New York, NY","https://geosearch.planninglabs.nyc/v1/autocomplete?text=E 29TH STREET, TH AVENUE, BROOKLYN&size=50",,40.647259,-73.950458
GJG7283,NY,PAS,8984602851,2021-03-12,24,48P,FIRE HYDRANT,NA,115,0,0,0,115,0,063,Brooklyn,TRAFFIC,HEARING HELD-GUILTY,View Summons (http://nycserv.nyc.gov/NYCServWeb/ShowImage?searchID=VDBSck5FNUVXWGROYW1jeFRWRTlQUT09&locationName=_____________________),Friday,2021,3,12,NA,NA,NA,"8158 LEFFERTS BOULEVARD, EXT. @ LAFAYETTEAVENUE, BROOKLYN","8158 Lefferts Blvd,EXT. @ LAFAYETTE AV,BROOKLYN,New York, NY","https://geosearch.planninglabs.nyc/v1/autocomplete?text=8158 LEFFERTS BOULEVARD, EXT. @ LAFAYETTEAVENUE, BROOKLYN&size=50",,40.708178,-73.831053
JDY4129,NY,PAS,8986465681,2021-08-26,14,07P,FIRE HYDRANT,NA,115,0,0,0,0,115,109,Queens,TRAFFIC,HEARING PENDING,View Summons (http://nycserv.nyc.gov/NYCServWeb/ShowImage?searchID=VDBSck5FNXFVVEpPVkZrMFRWRTlQUT09&locationName=_____________________),Thursday,2021,8,26,4DSD,2019,158-05 Northern Blvd,"500 E 74TH STREET, 7FT N/OF W 131ST ST,QUEENS","500 E 74th St,7ft N/of W 131st St,QUEENS,New York, NY","https://geosearch.planninglabs.nyc/v1/autocomplete?text=500 E 74TH STREET, 7FT N/OF W 131ST ST,QUEENS&size=50",,40.76795,-73.952587
JEA3424,NY,PAS,8986552917,2021-06-18,6,24A,FIRE HYDRANT,NA,115,0,0,0,0,115,079,Brooklyn,TRAFFIC,HEARING PENDING,View Summons (http://nycserv.nyc.gov/NYCServWeb/ShowImage?searchID=VDBSck5FNXFWVEZOYW10NFRuYzlQUT09&locationName=_____________________),Friday,2021,6,18,NA,NA,NA,"122 W 18TH STREET, 10FT E/OF COURT ST,BROOKLYN","122 W 18th St,10ft E/of Court St,BROOKLYN,New York, NY","https://geosearch.planninglabs.nyc/v1/autocomplete?text=122 W 18TH STREET, 10FT E/OF COURT ST,BROOKLYN&size=50",,40.740095,-73.996099
HYB6392,NY,PAS,8986620625,2021-07-14,5,40A,FIRE HYDRANT,NA,115,0,0,0,0,115,079,Brooklyn,TRAFFIC,HEARING PENDING,View Summons (http://nycserv.nyc.gov/NYCServWeb/ShowImage?searchID=VDBSck5FNXFXWGxOUkZsNVRsRTlQUT09&locationName=_____________________),Wednesday,2021,7,14,4DSD,0,378 Greene Ave,"37-58 108TH STREET, 80FT S/OF W 155TH ST,BROOKLYN","37-58 108th St,80ft S/of W 155th St,BROOKLYN,New York, NY","https://geosearch.planninglabs.nyc/v1/autocomplete?text=37-58 108TH STREET, 80FT S/OF W 155TH ST,BROOKLYN&size=50",,40.752404,-73.859831
GPK9112,NY,PAS,8986696228,2021-07-06,7,43A,FIRE HYDRANT,NA,115,0,0,0,0,115,077,Brooklyn,TRAFFIC,HEARING PENDING,View Summons (http://nycserv.nyc.gov/NYCServWeb/ShowImage?searchID=VDBSck5FNXFXVFZPYWtsNVQwRTlQUT09&locationName=_____________________),Tuesday,2021,7,6,4DSD,0,578 Park Pl,"148 39TH STREET, 40FT E/OF FORT GEORG,BROOKLYN","148 39th St,40ft E/of Fort Georg,BROOKLYN,New York, NY","https://geosearch.planninglabs.nyc/v1/autocomplete?text=148 39TH STREET, 40FT E/OF FORT GEORG,BROOKLYN&size=50",,40.655447,-74.01152
CKX1948,NY,PAS,8986805054,2021-03-24,9,30A,FIRE HYDRANT,NA,115,0,0,0,0,115,083,Brooklyn,TRAFFIC,HEARING PENDING,View Summons (http://nycserv.nyc.gov/NYCServWeb/ShowImage?searchID=VDBSck5FNXFaM2RPVkVFeFRrRTlQUT09&locationName=_____________________),Wednesday,2021,3,24,NA,NA,NA,"321 22ND STREET, 60FT N/OF E 83RD ST,BROOKLYN","321 22nd St,60ft N/of E 83rd St,BROOKLYN,New York, NY","https://geosearch.planninglabs.nyc/v1/autocomplete?text=321 22ND STREET, 60FT N/OF E 83RD ST,BROOKLYN&size=50",,40.659128,-73.990892
KDD2647,NY,PAS,8986822600,2021-05-24,7,10A,FIRE HYDRANT,NA,115,0,0,0,0,115,081,Brooklyn,TRAFFIC,HEARING PENDING,View Summons (http://nycserv.nyc.gov/NYCServWeb/ShowImage?searchID=VDBSck5FNXFaM2xOYWxsM1RVRTlQUT09&locationName=_____________________),Monday,2021,5,24,NA,NA,NA,"S 35TH AVENUE, 5FT S/OF E 119TH STREET, BROOKLYN","S 35th Ave,5ft S/of E 119th St,BROOKLYN,New York, NY","https://geosearch.planninglabs.nyc/v1/autocomplete?text=S 35TH AVENUE, 5FT S/OF E 119TH STREET, BROOKLYN&size=50",,40.600685,-73.984571
JFX3451,NY,PAS,8986881779,2021-06-30,10,26A,FIRE HYDRANT,NA,115,0,0,0,0,115,081,Brooklyn,TRAFFIC,HEARING PENDING,View Summons (http://nycserv.nyc.gov/NYCServWeb/ShowImage?searchID=VDBSck5FNXFaelJOVkdNelQxRTlQUT09&locationName=_____________________),Wednesday,2021,6,30,PICK,2019,601 Macon St,"25-71 22ND STREET, 2FT N/OF W 190TH ST,BROOKLYN","25-71 22nd St,2ft N/of W 190th St,BROOKLYN,New York, NY","https://geosearch.planninglabs.nyc/v1/autocomplete?text=25-71 22ND STREET, 2FT N/OF W 190TH ST,BROOKLYN&size=50",,40.772388,-73.924618
KLB2497,NY,PAS,8986891098,2021-07-26,8,57A,FIRE HYDRANT,NA,115,0,0,0,0,115,075,Brooklyn,TRAFFIC,HEARING PENDING,View Summons (http://nycserv.nyc.gov/NYCServWeb/ShowImage?searchID=VDBSck5FNXFaelZOVkVFMVQwRTlQUT09&locationName=_____________________),Monday,2021,7,26,SUBN,2007,W Montauk Ave,"W 99TH STREET, 15FT E/OF ST NICHOLA,BROOKLYN","W 99th St,15ft E/of St Nichola,BROOKLYN,New York, NY","https://geosearch.planninglabs.nyc/v1/autocomplete?text=W 99TH STREET, 15FT E/OF ST NICHOLA,BROOKLYN&size=50",,40.7301,-73.95953
JLP1549,NY,PAS,8986965112,2021-04-09,6,51A,FIRE HYDRANT,NA,115,0,0,0,0,115,079,Brooklyn,TRAFFIC,HEARING PENDING,View Summons (http://nycserv.nyc.gov/NYCServWeb/ShowImage?searchID=VDBSck5FNXFhekpPVkVWNFRXYzlQUT09&locationName=_____________________),Friday,2021,4,9,NA,NA,NA,"78-17 ROOSEVELT AVENUE, 15FT E/OF FREDERICK,BROOKLYN","78-17 Roosevelt Ave,15ft E/of Frederick,BROOKLYN,New York, NY","https://geosearch.planninglabs.nyc/v1/autocomplete?text=78-17 ROOSEVELT AVENUE, 15FT E/OF FREDERICK,BROOKLYN&size=50",,40.747516,-73.886971
KFB7282,NY,PAS,8986974721,2021-05-01,10,37A,FIRE HYDRANT,NA,115,0,0,0,0,115,077,Brooklyn,TRAFFIC,HEARING PENDING,View Summons (http://nycserv.nyc.gov/NYCServWeb/ShowImage?searchID=VDBSck5FNXFhek5PUkdONVRWRTlQUT09&locationName=_____________________),Saturday,2021,5,1,NA,NA,NA,"117-55 127TH STREET, 50FT N/OF W 115TH ST,BROOKLYN","117-55 127th St,50ft N/of W 115th St,BROOKLYN,New York, NY","https://geosearch.planninglabs.nyc/v1/autocomplete?text=117-55 127TH STREET, 50FT N/OF W 115TH ST,BROOKLYN&size=50",,40.673506,-73.811003
GGL8017,NY,PAS,8987063240,2021-04-18,10,16A,FIRE HYDRANT,NA,115,0,0,0,0,115,075,Brooklyn,TRAFFIC,HEARING PENDING,View Summons (http://nycserv.nyc.gov/NYCServWeb/ShowImage?searchID=VDBSck5FNTZRVEpOZWtrd1RVRTlQUT09&locationName=_____________________),Sunday,2021,4,18,NA,NA,NA,"107-15 34TH AVENUE, 125FT W/OF MADISON A,BROOKLYN","107-15 34th Ave,125ft W/of Madison A,BROOKLYN,New York, NY","https://geosearch.planninglabs.nyc/v1/autocomplete?text=107-15 34TH AVENUE, 125FT W/OF MADISON A,BROOKLYN&size=50",,40.756488,-73.861065
KJE9088,NY,PAS,8987070359,2021-05-17,7,56A,FIRE HYDRANT,NA,115,0,0,0,0,115,075,Brooklyn,TRAFFIC,HEARING PENDING,View Summons (http://nycserv.nyc.gov/NYCServWeb/ShowImage?searchID=VDBSck5FNTZRVE5OUkUweFQxRTlQUT09&locationName=_____________________),Monday,2021,5,17,NA,NA,NA,"E E 29TH STREET, 10FT W/OF AMSTERDAM,BROOKLYN","E E 29th St,10ft W/of Amsterdam,BROOKLYN,New York, NY","https://geosearch.planninglabs.nyc/v1/autocomplete?text=E E 29TH STREET, 10FT W/OF AMSTERDAM,BROOKLYN&size=50",,40.647259,-73.950458
JPP2862,NY,PAS,8987237990,2021-06-21,6,51A,FIRE HYDRANT,NA,115,0,0,0,0,115,075,Brooklyn,TRAFFIC,HEARING PENDING,View Summons (http://nycserv.nyc.gov/NYCServWeb/ShowImage?searchID=VDBSck5FNTZTWHBPZW1zMVRVRTlQUT09&locationName=_____________________),Monday,2021,6,21,NA,NA,NA,"182 S 3RD STREET, 0FT E/OF BEACH AVENUE, BROOKLYN","182 S 3rd St,0ft E/of Beach Ave,BROOKLYN,New York, NY","https://geosearch.planninglabs.nyc/v1/autocomplete?text=182 S 3RD STREET, 0FT E/OF BEACH AVENUE, BROOKLYN&size=50",,40.711584,-73.960577
KEU4703,NY,PAS,8987247715,2021-07-28,6,25A,FIRE HYDRANT,NA,115,0,0,0,0,115,079,Brooklyn,TRAFFIC,HEARING PENDING,View Summons (http://nycserv.nyc.gov/NYCServWeb/ShowImage?searchID=VDBSck5FNTZTVEJPZW1ONFRsRTlQUT09&locationName=_____________________),Wednesday,2021,7,28,SUBN,2020,569 Marcy Ave,"374 W 11TH STREET, 145FT S/OF WATSONAVENUE, BROOKLYN","374 W 11th St,145ft S/of Watson Av,BROOKLYN,New York, NY","https://geosearch.planninglabs.nyc/v1/autocomplete?text=374 W 11TH STREET, 145FT S/OF WATSONAVENUE, BROOKLYN&size=50",,40.735182,-74.00973
JRW5810,NY,PAS,8987306094,2021-07-21,6,40A,FIRE HYDRANT,NA,115,0,0,0,0,115,079,Brooklyn,TRAFFIC,HEARING PENDING,View Summons (http://nycserv.nyc.gov/NYCServWeb/ShowImage?searchID=VDBSck5FNTZUWGRPYWtFMVRrRTlQUT09&locationName=_____________________),Wednesday,2021,7,21,4DSD,2020,160 Franklin Ave,"74-08 GRAND AVENUE, 5FT E/OF WEBSTER AVE,BROOKLYN","74-08 Grand Ave,5ft E/of Webster Ave,BROOKLYN,New York, NY","https://geosearch.planninglabs.nyc/v1/autocomplete?text=74-08 GRAND AVENUE, 5FT E/OF WEBSTER AVE,BROOKLYN&size=50",,40.730097,-73.88709
EXR4872,NY,PAS,8987456810,2021-03-29,9,16A,FIRE HYDRANT,NA,115,0,0,0,0,115,094,Brooklyn,TRAFFIC,HEARING PENDING,View Summons (http://nycserv.nyc.gov/NYCServWeb/ShowImage?searchID=VDBSck5FNTZVVEZPYW1kNFRVRTlQUT09&locationName=_____________________),Monday,2021,3,29,NA,NA,NA,"2575 33RD STREET, 80FT N/OF 38TH AVENUE, BROOKLYN","2575 33rd St,80ft N/of 38th Ave,BROOKLYN,New York, NY","https://geosearch.planninglabs.nyc/v1/autocomplete?text=2575 33RD STREET, 80FT N/OF 38TH AVENUE, BROOKLYN&size=50",,40.767889,-73.918167
