"plate","state","license_type","summons_number","issue_date","violation_time","violation","judgment_entry_date","fine_amount","penalty_amount","interest_amount","reduction_amount","payment_amount","amount_due","precinct","county","issuing_agency","violation_status","summons_image"
"KLT7280","NY","PAS",8992722369,"07/02/2021","01:17P","FAIL TO DSPLY MUNI METER RECPT",NA,35,0,0,0,0,35,"084","K","TRAFFIC","HEARING PENDING","View Summons (http://nycserv.nyc.gov/NYCServWeb/ShowImage?searchID=VDBSck5VMXFZM2xOYWsweVQxRTlQUT09&locationName=_____________________)"
"ECN8646","NY","PAS",8978959532,"06/30/2021","02:43P","FAIL TO DSPLY MUNI METER RECPT",NA,35,0,0,0,35,0,"072","K","TRAFFIC","HEARING HELD-GUILTY","View Summons (http://nycserv.nyc.gov/NYCServWeb/ShowImage?searchID=VDBSck0wOUVhekZQVkZWNlRXYzlQUT09&locationName=_____________________)"
"GYV4294","NY","PAS",1471542300,"05/09/2021","08:01A","FIRE HYDRANT",NA,115,0,0,0,0,115,"102","Q","POLICE DEPARTMENT","HEARING PENDING","View Summons (http://nycserv.nyc.gov/NYCServWeb/ShowImage?searchID=VFZSUk0wMVVWVEJOYWsxM1RVRTlQUT09&locationName=_____________________)"
"KEX2699","NY","PAS",8960701890,"03/12/2021","09:03A","FRONT OR BACK PLATE MISSING",NA,65,0,0,0,0,65,"047","BX","TRAFFIC","HEARING PENDING","View Summons (http://nycserv.nyc.gov/NYCServWeb/ShowImage?searchID=VDBSck1rMUVZM2ROVkdjMVRVRTlQUT09&locationName=_____________________)"
"HPD5113","NY","PAS",8913061855,"05/21/2021","07:21A","REG. STICKER-EXPIRED/MISSING",NA,65,0,0,0,65,0,"013","NY","TRAFFIC","HEARING HELD-GUILTY","View Summons (http://nycserv.nyc.gov/NYCServWeb/ShowImage?searchID=VDBScmVFMTZRVEpOVkdjeFRsRTlQUT09&locationName=_____________________)"
"JHS1763","NY","PAS",8753997529,"04/06/2021","07:08A","INSP. STICKER-EXPIRED/MISSING",NA,65,0,0,0,0,65,"108","Q","TRAFFIC","HEARING PENDING","View Summons (http://nycserv.nyc.gov/NYCServWeb/ShowImage?searchID=VDBSak1VMTZhelZPZWxWNVQxRTlQUT09&locationName=_____________________)"
"HZN4143","NY","PAS",8852529482,"07/30/2021","09:29A","NO PARKING-DAY/TIME LIMITS",NA,60,0,0,0,0,60,"115","Q","TRAFFIC","HEARING PENDING","View Summons (http://nycserv.nyc.gov/NYCServWeb/ShowImage?searchID=VDBSbk1VMXFWWGxQVkZFMFRXYzlQUT09&locationName=_____________________)"
"JEJ4123","NY","PAS",8968201742,"03/04/2021","02:18P","FRONT OR BACK PLATE MISSING",NA,65,0,0,0,65,0,"046","BX","TRAFFIC","HEARING HELD-GUILTY","View Summons (http://nycserv.nyc.gov/NYCServWeb/ShowImage?searchID=VDBSck1rOUVTWGROVkdNd1RXYzlQUT09&locationName=_____________________)"
"KJZ5847","NY","PAS",8989468206,"06/24/2021","12:16P","NO PARKING-STREET CLEANING",NA,65,0,0,0,0,65,"075","K","TRAFFIC","HEARING PENDING","View Summons (http://nycserv.nyc.gov/NYCServWeb/ShowImage?searchID=VDBSck5FOVVVVEpQUkVsM1RtYzlQUT09&locationName=_____________________)"
"JCS7483","NY","PAS",8972853550,"03/18/2021","08:56A","NO PARKING-STREET CLEANING",NA,65,0,0,0,0,65,"062","K","TRAFFIC","HEARING PENDING","View Summons (http://nycserv.nyc.gov/NYCServWeb/ShowImage?searchID=VDBSck0wMXFaekZOZWxVeFRVRTlQUT09&locationName=_____________________)"
"KPJ1864","NY","PAS",8832512737,"09/17/2021","09:45A","NO PARKING-STREET CLEANING",NA,65,0,0,0,0,65,"104","Q","TRAFFIC","HEARING PENDING","View Summons (http://nycserv.nyc.gov/NYCServWeb/ShowImage?searchID=VDBSbmVrMXFWWGhOYW1ONlRuYzlQUT09&locationName=_____________________)"
"KDF4266","NY","PAS",8961516000,"10/25/2021","08:21A","INSP. STICKER-EXPIRED/MISSING",NA,65,0,0,0,0,65,"042","BX","TRAFFIC","HEARING PENDING","View Summons (http://nycserv.nyc.gov/NYCServWeb/ShowImage?searchID=VDBSck1rMVVWWGhPYWtGM1RVRTlQUT09&locationName=_____________________)"
"KHX4485","NY","PAS",8897729186,"06/19/2021","06:46A","INSP. STICKER-EXPIRED/MISSING",NA,65,0,0,0,0,65,"005","NY","TRAFFIC","HEARING PENDING","View Summons (http://nycserv.nyc.gov/NYCServWeb/ShowImage?searchID=VDBSbk5VNTZZM2xQVkVVMFRtYzlQUT09&locationName=_____________________)"
"JGV9099","NY","PAS",8853533687,"02/16/2021","09:14A","FIRE HYDRANT",NA,115,0,0,0,0,115,"048","BX","TRAFFIC","HEARING PENDING","View Summons (http://nycserv.nyc.gov/NYCServWeb/ShowImage?searchID=VDBSbk1VMTZWWHBOZWxrMFRuYzlQUT09&locationName=_____________________)"
"JBR2148","NY","PAS",8876576915,"09/02/2021","06:16P","NO STANDING-BUS STOP",NA,115,0,0,0,0,115,"121","R","TRAFFIC","HEARING PENDING","View Summons (http://nycserv.nyc.gov/NYCServWeb/ShowImage?searchID=VDBSbk0wNXFWVE5PYW10NFRsRTlQUT09&locationName=_____________________)"
"HYH1116","NY","PAS",8941853096,"02/27/2021","08:52A","ANGLE PARKING",NA,45,0,0,0,0,45,"023","NY","TRAFFIC","HEARING PENDING","View Summons (http://nycserv.nyc.gov/NYCServWeb/ShowImage?searchID=VDBSck1FMVVaekZOZWtFMVRtYzlQUT09&locationName=_____________________)"
"JGY2178","NY","PAS",8880311153,"01/04/2021","01:41P","INSP. STICKER-EXPIRED/MISSING",NA,65,0,0,0,0,65,"081","K","TRAFFIC","HEARING PENDING","View Summons (http://nycserv.nyc.gov/NYCServWeb/ShowImage?searchID=VDBSbk5FMUVUWGhOVkVVeFRYYzlQUT09&locationName=_____________________)"
"JJS1681","NY","PAS",8927720878,"06/26/2021","01:04P","INSP. STICKER-EXPIRED/MISSING",NA,65,0,0,0,0,65,"018","NY","TRAFFIC","HEARING PENDING","View Summons (http://nycserv.nyc.gov/NYCServWeb/ShowImage?searchID=VDBScmVVNTZZM2xOUkdjelQwRTlQUT09&locationName=_____________________)"
"KSP1438","NY","PAS",8918837306,"10/16/2021","08:54A","FIRE HYDRANT",NA,115,0,0,0,0,115,"007","NY","TRAFFIC","HEARING PENDING","View Summons (http://nycserv.nyc.gov/NYCServWeb/ShowImage?searchID=VDBScmVFOUVaM3BPZWsxM1RtYzlQUT09&locationName=_____________________)"
"JPG8713","NY","PAS",8838875820,"03/05/2021","01:18P","INSP. STICKER-EXPIRED/MISSING",NA,65,0,0,0,0,65,"088","K","TRAFFIC","HEARING HELD-GUILTY","View Summons (http://nycserv.nyc.gov/NYCServWeb/ShowImage?searchID=VDBSbmVrOUVaek5PVkdkNVRVRTlQUT09&locationName=_____________________)"
"FTX2737","NY","PAS",8973274831,"10/06/2021","11:23A","INSP. STICKER-EXPIRED/MISSING",NA,65,0,0,0,65,0,"066","K","TRAFFIC","HEARING HELD-GUILTY","View Summons (http://nycserv.nyc.gov/NYCServWeb/ShowImage?searchID=VDBSck0wMTZTVE5PUkdkNlRWRTlQUT09&locationName=_____________________)"
"KDZ2792","NY","PAS",8968622954,"06/16/2021","03:10A","NO PARKING-DAY/TIME LIMITS",NA,60,0,0,0,0,60,"048","BX","TRAFFIC","HEARING PENDING","View Summons (http://nycserv.nyc.gov/NYCServWeb/ShowImage?searchID=VDBSck1rOUVXWGxOYW1zeFRrRTlQUT09&locationName=_____________________)"
"KPK5640","NY","PAS",8981618586,"08/24/2021","11:46A","FRONT OR BACK PLATE MISSING",NA,65,0,0,0,0,65,"067","K","TRAFFIC","HEARING PENDING","View Summons (http://nycserv.nyc.gov/NYCServWeb/ShowImage?searchID=VDBSck5FMVVXWGhQUkZVMFRtYzlQUT09&locationName=_____________________)"
"JDM9635","NY","PAS",8955818786,"06/10/2021","02:31A","FRONT OR BACK PLATE MISSING",NA,65,0,0,0,0,65,"033","NY","TRAFFIC","HEARING PENDING","View Summons (http://nycserv.nyc.gov/NYCServWeb/ShowImage?searchID=VDBSck1VNVVaM2hQUkdNMFRtYzlQUT09&locationName=_____________________)"
"FPY1513","NY","PAS",8871755467,"09/22/2021","07:17A","FRONT OR BACK PLATE MISSING",NA,65,0,0,65,0,0,"121","R","TRAFFIC","HEARING HELD-NOT GUILTY","View Summons (http://nycserv.nyc.gov/NYCServWeb/ShowImage?searchID=VDBSbk0wMVVZekZPVkZFeVRuYzlQUT09&locationName=_____________________)"
"JJX4089","NY","PAS",8829034540,"01/08/2021","01:29P","INSP. STICKER-EXPIRED/MISSING",NA,65,0,0,0,65,0,"102","Q","TRAFFIC","HEARING HELD-GUILTY","View Summons (http://nycserv.nyc.gov/NYCServWeb/ShowImage?searchID=VDBSbmVVOVVRWHBPUkZVd1RVRTlQUT09&locationName=_____________________)"
"JAK7109","NY","PAS",5115482770,"06/23/2021","05:37P","FAILURE TO STOP AT RED LIGHT","10/28/2021",50,25,0.3,0,0,75.3,"000","QN","DEPARTMENT OF TRANSPORTATION","HEARING ADJOURNMENT","View Summons (http://nycserv.nyc.gov/NYCServWeb/ShowImage?searchID=VGxSRmVFNVVVVFJOYW1NelRVRTlQUT09&locationName=_____________________)"
"KHL9477","NY","PAS",8843224219,"01/05/2021","10:23P","INSP. STICKER-EXPIRED/MISSING",NA,65,0,0,0,65,0,"047","BX","TRAFFIC","HEARING HELD-GUILTY","View Summons (http://nycserv.nyc.gov/NYCServWeb/ShowImage?searchID=VDBSbk1FMTZTWGxPUkVsNFQxRTlQUT09&locationName=_____________________)"
"HLE8902","NY","PAS",8965766928,"08/07/2021","10:25A","FAIL TO DSPLY MUNI METER RECPT",NA,35,0,0,0,0,35,"040","BX","TRAFFIC","HEARING PENDING","View Summons (http://nycserv.nyc.gov/NYCServWeb/ShowImage?searchID=VDBSck1rNVVZekpPYW10NVQwRTlQUT09&locationName=_____________________)"
"KLE1684","NY","PAS",8958584531,"06/01/2021","06:37A","FRONT OR BACK PLATE MISSING",NA,65,0,0,0,65,0,"052","BX","TRAFFIC","HEARING HELD-GUILTY","View Summons (http://nycserv.nyc.gov/NYCServWeb/ShowImage?searchID=VDBSck1VOUVWVFJPUkZWNlRWRTlQUT09&locationName=_____________________)"
"KHN5116","NY","PAS",8952996847,"10/27/2021","01:27P","FAIL TO DSPLY MUNI METER RECPT",NA,65,0,0,0,0,65,"019","NY","TRAFFIC","HEARING PENDING","View Summons (http://nycserv.nyc.gov/NYCServWeb/ShowImage?searchID=VDBSck1VMXFhelZPYW1jd1RuYzlQUT09&locationName=_____________________)"
"JDM2037","NY","PAS",8724087373,"01/08/2021","03:08P","NO STANDING-DAY/TIME LIMITS",NA,115,0,0,0,0,115,"076","K","TRAFFIC","HEARING PENDING","View Summons (http://nycserv.nyc.gov/NYCServWeb/ShowImage?searchID=VDBSamVVNUVRVFJPZWswelRYYzlQUT09&locationName=_____________________)"
"KME3327","NY","PAS",8839938655,"06/25/2021","08:06A","NO PARKING-STREET CLEANING",NA,65,0,0,0,0,65,"103","Q","TRAFFIC","HEARING PENDING","View Summons (http://nycserv.nyc.gov/NYCServWeb/ShowImage?searchID=VDBSbmVrOVVhM3BQUkZreFRsRTlQUT09&locationName=_____________________)"
"JNV7199","NY","PAS",8997082371,"06/29/2021","01:52A","FIRE HYDRANT",NA,115,0,0,0,0,115,"079","K","TRAFFIC","HEARING PENDING","View Summons (http://nycserv.nyc.gov/NYCServWeb/ShowImage?searchID=VDBSck5VNTZRVFJOYWswelRWRTlQUT09&locationName=_____________________)"
"KJW1451","NY","PAS",8862001125,"01/12/2021","02:40P","DOUBLE PARKING",NA,115,0,0,0,0,115,"013","NY","TRAFFIC","HEARING PENDING","View Summons (http://nycserv.nyc.gov/NYCServWeb/ShowImage?searchID=VDBSbk1rMXFRWGROVkVWNVRsRTlQUT09&locationName=_____________________)"
"HGR4886","NY","PAS",8959400051,"04/01/2021","08:33A","INSP. STICKER-EXPIRED/MISSING",NA,65,0,0,0,0,65,"049","BX","TRAFFIC","HEARING PENDING","View Summons (http://nycserv.nyc.gov/NYCServWeb/ShowImage?searchID=VDBSck1VOVVVWGROUkVFeFRWRTlQUT09&locationName=_____________________)"
"KKM9784","NY","PAS",8843526406,"04/05/2021","07:40A","NO PARKING-STREET CLEANING",NA,65,0,0,0,0,65,"103","Q","TRAFFIC","HEARING PENDING","View Summons (http://nycserv.nyc.gov/NYCServWeb/ShowImage?searchID=VDBSbk1FMTZWWGxPYWxGM1RtYzlQUT09&locationName=_____________________)"
"KKD7092","NY","PAS",2000933609,"05/11/2021","09:43A","NO PARKING-STREET CLEANING",NA,65,0,0,0,0,65,"045","Bronx","DEPARTMENT OF SANITATION","HEARING PENDING","View Summons (http://nycserv.nyc.gov/NYCServWeb/ShowImage?searchID=VFdwQmQwMUVhM3BOZWxsM1QxRTlQUT09&locationName=_____________________)"
"JME5818","NY","PAS",8853477295,"10/12/2021","09:35A","REG. STICKER-EXPIRED/MISSING",NA,65,0,0,0,0,65,"112","Q","TRAFFIC","HEARING HELD-GUILTY","View Summons (http://nycserv.nyc.gov/NYCServWeb/ShowImage?searchID=VDBSbk1VMTZVVE5PZWtrMVRsRTlQUT09&locationName=_____________________)"
"FTF6884","NY","PAS",8840292380,"02/26/2021","05:02P","EXPIRED MUNI METER",NA,35,0,0,35,0,0,"111","Q","TRAFFIC","HEARING HELD-NOT GUILTY","View Summons (http://nycserv.nyc.gov/NYCServWeb/ShowImage?searchID=VDBSbk1FMUVTVFZOYWswMFRVRTlQUT09&locationName=_____________________)"
"FDN5860","NY","PAS",8992661393,"06/14/2021","02:58P","FRONT OR BACK PLATE MISSING",NA,65,0,0,0,0,65,"081","K","TRAFFIC","HEARING PENDING","View Summons (http://nycserv.nyc.gov/NYCServWeb/ShowImage?searchID=VDBSck5VMXFXVEpOVkUwMVRYYzlQUT09&locationName=_____________________)"
"HJJ6821","NY","PAS",8974315129,"06/15/2021","11:01A","FIRE HYDRANT",NA,115,0,0,0,115,0,"072","K","TRAFFIC","HEARING HELD-GUILTY","View Summons (http://nycserv.nyc.gov/NYCServWeb/ShowImage?searchID=VDBSck0wNUVUWGhPVkVWNVQxRTlQUT09&locationName=_____________________)"
"KGE6573","NY","PAS",8871921161,"02/13/2021","08:11A","FIRE HYDRANT",NA,115,0,0,0,0,115,"009","NY","TRAFFIC","HEARING PENDING","View Summons (http://nycserv.nyc.gov/NYCServWeb/ShowImage?searchID=VDBSbk0wMVVhM2xOVkVVeVRWRTlQUT09&locationName=_____________________)"
"JCP6707","NY","PAS",8859039290,"07/06/2021","12:27P","FAIL TO DSPLY MUNI METER RECPT",NA,35,0,0,0,0,35,"114","Q","TRAFFIC","HEARING PENDING","View Summons (http://nycserv.nyc.gov/NYCServWeb/ShowImage?searchID=VDBSbk1VOVVRWHBQVkVrMVRVRTlQUT09&locationName=_____________________)"
"KEL6671","NY","PAS",8918987444,"10/05/2021","03:01P","INSP. STICKER-EXPIRED/MISSING",NA,65,0,0,0,0,65,"001","NY","TRAFFIC","HEARING PENDING","View Summons (http://nycserv.nyc.gov/NYCServWeb/ShowImage?searchID=VDBScmVFOUVhelJPZWxFd1RrRTlQUT09&locationName=_____________________)"
"JHU5616","NY","PAS",8941585892,"10/21/2021","07:06A","NO STANDING-EXC. AUTH. VEHICLE",NA,95,0,0,0,0,95,"032","NY","TRAFFIC","HEARING PENDING","View Summons (http://nycserv.nyc.gov/NYCServWeb/ShowImage?searchID=VDBSck1FMVVWVFJPVkdjMVRXYzlQUT09&locationName=_____________________)"
"HMR1556","NY","PAS",8943967743,"06/08/2021","07:09A","FAIL TO DSPLY MUNI METER RECPT",NA,35,0,0,0,35,0,"024","NY","TRAFFIC","HEARING ADJOURNMENT","View Summons (http://nycserv.nyc.gov/NYCServWeb/ShowImage?searchID=VDBSck1FMTZhekpPZW1Nd1RYYzlQUT09&locationName=_____________________)"
"JCZ9593","NY","PAS",8840442601,"10/11/2021","08:10A","NO STANDING-DAY/TIME LIMITS",NA,115,0,0,0,115,0,"102","Q","TRAFFIC","HEARING HELD-GUILTY","View Summons (http://nycserv.nyc.gov/NYCServWeb/ShowImage?searchID=VDBSbk1FMUVVVEJOYWxsM1RWRTlQUT09&locationName=_____________________)"
"JRU3830","NY","PAS",8878584885,"08/03/2021","07:43A","INSP. STICKER-EXPIRED/MISSING",NA,65,0,0,0,0,65,"101","Q","TRAFFIC","HEARING HELD-GUILTY","View Summons (http://nycserv.nyc.gov/NYCServWeb/ShowImage?searchID=VDBSbk0wOUVWVFJPUkdjMFRsRTlQUT09&locationName=_____________________)"
"KMN9388","NY","PAS",8962939022,"10/21/2021","10:30A","NO STANDING-DAY/TIME LIMITS",NA,115,0,0,0,115,0,"040","BX","TRAFFIC","HEARING HELD-GUILTY","View Summons (http://nycserv.nyc.gov/NYCServWeb/ShowImage?searchID=VDBSck1rMXFhM3BQVkVGNVRXYzlQUT09&locationName=_____________________)"
"JRD2275","NY","PAS",8803238827,"01/14/2021","10:06A","NO PARKING-STREET CLEANING",NA,65,0,0,0,0,65,"042","BX","TRAFFIC","HEARING PENDING","View Summons (http://nycserv.nyc.gov/NYCServWeb/ShowImage?searchID=VDBSbmQwMTZTWHBQUkdkNVRuYzlQUT09&locationName=_____________________)"
"KDN1632","NY","PAS",8860176876,"11/15/2021","12:59P","NO STANDING-EXC. TRUCK LOADING",NA,95,0,0,0,95,0,"088","K","TRAFFIC","HEARING HELD-GUILTY","View Summons (http://nycserv.nyc.gov/NYCServWeb/ShowImage?searchID=VDBSbk1rMUVSVE5PYW1jelRtYzlQUT09&locationName=_____________________)"
"KPF5701","NY","PAS",8891622310,"07/26/2021","06:48A","FIRE HYDRANT",NA,115,0,0,0,0,115,"110","Q","TRAFFIC","HEARING HELD-GUILTY","View Summons (http://nycserv.nyc.gov/NYCServWeb/ShowImage?searchID=VDBSbk5VMVVXWGxOYWsxNFRVRTlQUT09&locationName=_____________________)"
"JLG5921","NY","PAS",8987452750,"03/21/2021","10:28A","NO STANDING-DAY/TIME LIMITS",NA,115,0,0,0,0,115,"083","K","TRAFFIC","HEARING PENDING","View Summons (http://nycserv.nyc.gov/NYCServWeb/ShowImage?searchID=VDBSck5FNTZVVEZOYW1NeFRVRTlQUT09&locationName=_____________________)"
"KSM1412","NY","PAS",8881627322,"09/27/2021","01:33P","NO PARKING-DAY/TIME LIMITS",NA,60,0,0,0,0,60,"115","Q","TRAFFIC","HEARING PENDING","View Summons (http://nycserv.nyc.gov/NYCServWeb/ShowImage?searchID=VDBSbk5FMVVXWGxPZWsxNVRXYzlQUT09&locationName=_____________________)"
"HUJ4539","NY","PAS",8980551241,"03/09/2021","03:12P","FAIL TO DSPLY MUNI METER RECPT",NA,35,0,0,35,0,0,"061","K","TRAFFIC","HEARING HELD-NOT GUILTY","View Summons (http://nycserv.nyc.gov/NYCServWeb/ShowImage?searchID=VDBSck5FMUVWVEZOVkVrd1RWRTlQUT09&locationName=_____________________)"
"JDS2815","NY","PAS",8856328720,"01/12/2021","07:17A","INSP. STICKER-EXPIRED/MISSING",NA,65,0,0,0,0,65,"068","K","TRAFFIC","HEARING HELD-GUILTY","View Summons (http://nycserv.nyc.gov/NYCServWeb/ShowImage?searchID=VDBSbk1VNXFUWGxQUkdONVRVRTlQUT09&locationName=_____________________)"
"JMY3722","NY","PAS",1473078052,"09/09/2021","09:49A","OBSTRUCTING DRIVEWAY",NA,95,0,0,0,0,95,"122","R","POLICE DEPARTMENT","HEARING PENDING","View Summons (http://nycserv.nyc.gov/NYCServWeb/ShowImage?searchID=VFZSUk0wMTZRVE5QUkVFeFRXYzlQUT09&locationName=_____________________)"
"GSN2671","NY","PAS",8919588119,"09/29/2021","01:46P","BEYOND MARKED SPACE",NA,65,0,0,0,65,0,"009","NY","TRAFFIC","HEARING HELD-GUILTY","View Summons (http://nycserv.nyc.gov/NYCServWeb/ShowImage?searchID=VDBScmVFOVVWVFJQUkVWNFQxRTlQUT09&locationName=_____________________)"
"JMD9646","NY","PAS",5116667250,"08/20/2021","11:48P","FAILURE TO STOP AT RED LIGHT",NA,50,25,0,25,0,50,"000","BK","DEPARTMENT OF TRANSPORTATION","HEARING HELD-GUILTY REDUCTION","View Summons (http://nycserv.nyc.gov/NYCServWeb/ShowImage?searchID=VGxSRmVFNXFXVEpPZWtreFRVRTlQUT09&locationName=_____________________)"
"JLG6975","NY","PAS",8966520972,"07/10/2021","10:35A","FAIL TO DSPLY MUNI METER RECPT",NA,35,0,0,0,0,35,"045","BX","TRAFFIC","HEARING PENDING","View Summons (http://nycserv.nyc.gov/NYCServWeb/ShowImage?searchID=VDBSck1rNXFWWGxOUkdzelRXYzlQUT09&locationName=_____________________)"
"JPV3162","NY","PAS",8522640865,"02/10/2021","04:01P","FRONT OR BACK PLATE MISSING",NA,65,0,0,65,0,0,"047","BX","TRAFFIC","HEARING HELD-NOT GUILTY","View Summons (http://nycserv.nyc.gov/NYCServWeb/ShowImage?searchID=VDBSVmVVMXFXVEJOUkdjeVRsRTlQUT09&locationName=_____________________)"
"GTT4523","NY","PAS",1472848068,"10/05/2021","08:27P","FIRE HYDRANT",NA,115,0,0,0,0,115,"078","NY","POLICE DEPARTMENT","HEARING PENDING","View Summons (http://nycserv.nyc.gov/NYCServWeb/ShowImage?searchID=VFZSUk0wMXFaekJQUkVFeVQwRTlQUT09&locationName=_____________________)"
"KKF6565","NY","PAS",8937861021,"05/31/2021","05:35P","NO STANDING-DAY/TIME LIMITS",NA,115,0,0,0,0,115,"017","NY","TRAFFIC","HEARING PENDING","View Summons (http://nycserv.nyc.gov/NYCServWeb/ShowImage?searchID=VDBScmVrNTZaekpOVkVGNVRWRTlQUT09&locationName=_____________________)"
"KNX8768","NY","PAS",8904711022,"09/04/2021","08:14A","NO PARKING-DAY/TIME LIMITS",NA,65,0,0,0,0,65,"010","NY","TRAFFIC","HEARING PENDING","View Summons (http://nycserv.nyc.gov/NYCServWeb/ShowImage?searchID=VDBScmQwNUVZM2hOVkVGNVRXYzlQUT09&locationName=_____________________)"
"JFD6600","NY","PAS",8949004380,"04/15/2021","08:02A","NO STANDING-EXC. AUTH. VEHICLE",NA,95,0,0,0,0,95,"034","NY","TRAFFIC","HEARING PENDING","View Summons (http://nycserv.nyc.gov/NYCServWeb/ShowImage?searchID=VDBSck1FOVVRWGRPUkUwMFRVRTlQUT09&locationName=_____________________)"
"JPP9268","NY","PAS",8800795043,"04/22/2021","08:44P","FAIL TO DSPLY MUNI METER RECPT",NA,35,0,0,0,0,35,"110","Q","TRAFFIC","HEARING PENDING","View Summons (http://nycserv.nyc.gov/NYCServWeb/ShowImage?searchID=VDBSbmQwMUVZelZPVkVFd1RYYzlQUT09&locationName=_____________________)"
"HZU2324","NY","PAS",8880733242,"07/31/2021","02:58P","NO STANDING-DAY/TIME LIMITS",NA,115,0,0,0,0,115,"100","Q","TRAFFIC","HEARING PENDING","View Summons (http://nycserv.nyc.gov/NYCServWeb/ShowImage?searchID=VDBSbk5FMUVZM3BOZWtrd1RXYzlQUT09&locationName=_____________________)"
"KFR9038","NY","PAS",8980026031,"08/28/2021","12:17P","FAIL TO DSPLY MUNI METER RECPT",NA,35,0,0,0,0,35,"078","K","TRAFFIC","HEARING PENDING","View Summons (http://nycserv.nyc.gov/NYCServWeb/ShowImage?searchID=VDBSck5FMUVRWGxPYWtGNlRWRTlQUT09&locationName=_____________________)"
"KFK7807","NY","PAS",1485210033,"10/25/2021","05:31P","CROSSWALK",NA,115,0,0,0,0,115,"063","K","POLICE DEPARTMENT","HEARING PENDING","View Summons (http://nycserv.nyc.gov/NYCServWeb/ShowImage?searchID=VFZSUk5FNVVTWGhOUkVGNlRYYzlQUT09&locationName=_____________________)"
"JLS5224","NY","PAS",1476046384,"05/14/2021","08:32P","NO STANDING-DAY/TIME LIMITS",NA,115,0,0,0,0,115,"114","Q","POLICE DEPARTMENT","HEARING PENDING","View Summons (http://nycserv.nyc.gov/NYCServWeb/ShowImage?searchID=VFZSUk0wNXFRVEJPYWswMFRrRTlQUT09&locationName=_____________________)"
"HZU2254","NY","PAS",8952368538,"06/11/2021","04:37P","FAIL TO DSPLY MUNI METER RECPT",NA,35,0,0,35,0,0,"025","NY","TRAFFIC","HEARING HELD-NOT GUILTY","View Summons (http://nycserv.nyc.gov/NYCServWeb/ShowImage?searchID=VDBSck1VMXFUVEpQUkZWNlQwRTlQUT09&locationName=_____________________)"
"JLC2408","NY","PAS",8828170773,"06/10/2021","01:48P","FIRE HYDRANT",NA,115,0,0,0,0,115,"120","R","TRAFFIC","HEARING PENDING","View Summons (http://nycserv.nyc.gov/NYCServWeb/ShowImage?searchID=VDBSbmVVOUVSVE5OUkdNelRYYzlQUT09&locationName=_____________________)"
"KLF1504","NY","PAS",8952970020,"06/11/2021","02:20P","EXPIRED MUNI METER",NA,35,0,0,0,0,35,"025","NY","TRAFFIC","HEARING PENDING","View Summons (http://nycserv.nyc.gov/NYCServWeb/ShowImage?searchID=VDBSck1VMXFhek5OUkVGNVRVRTlQUT09&locationName=_____________________)"
"JGP2744","NY","PAS",8906052662,"09/28/2021","03:16P","NO STANDING-DAY/TIME LIMITS",NA,115,0,0,0,0,115,"017","NY","TRAFFIC","HEARING HELD-GUILTY","View Summons (http://nycserv.nyc.gov/NYCServWeb/ShowImage?searchID=VDBScmQwNXFRVEZOYWxreVRXYzlQUT09&locationName=_____________________)"
"KGH9122","NY","PAS",8919203143,"03/03/2021","10:09A","FAIL TO DSPLY MUNI METER RECPT",NA,65,0,0,0,0,65,"001","NY","TRAFFIC","HEARING PENDING","View Summons (http://nycserv.nyc.gov/NYCServWeb/ShowImage?searchID=VDBScmVFOVVTWGROZWtVd1RYYzlQUT09&locationName=_____________________)"
"EYC2240","NY","PAS",8898273198,"07/04/2021","10:07A","INSP. STICKER-EXPIRED/MISSING",NA,65,0,0,0,65,0,"009","NY","TRAFFIC","HEARING HELD-GUILTY","View Summons (http://nycserv.nyc.gov/NYCServWeb/ShowImage?searchID=VDBSbk5VOUVTVE5OZWtVMVQwRTlQUT09&locationName=_____________________)"
"KFG3725","NY","PAS",8961020377,"06/25/2021","01:14P","DOUBLE PARKING",NA,115,0,0,0,0,115,"052","BX","TRAFFIC","HEARING HELD-GUILTY","View Summons (http://nycserv.nyc.gov/NYCServWeb/ShowImage?searchID=VDBSck1rMVVRWGxOUkUwelRuYzlQUT09&locationName=_____________________)"
"HTY3327","NY","PAS",8907867045,"06/10/2021","04:43P","NO PARKING-DAY/TIME LIMITS",NA,60,0,0,0,0,60,"108","Q","TRAFFIC","HEARING PENDING","View Summons (http://nycserv.nyc.gov/NYCServWeb/ShowImage?searchID=VDBScmQwNTZaekpPZWtFd1RsRTlQUT09&locationName=_____________________)"
"HXW1788","NY","PAS",8809297910,"08/08/2021","10:19A","NO PARKING-DAY/TIME LIMITS",NA,60,0,0,0,0,60,"109","Q","TRAFFIC","HEARING PENDING","View Summons (http://nycserv.nyc.gov/NYCServWeb/ShowImage?searchID=VDBSbmQwOVVTVFZPZW10NFRVRTlQUT09&locationName=_____________________)"
